Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong income (EUR5,000/month gross, well above the typical 3x rent threshold) and stable employment make this applicant financially reliable. The main caveat is that 60m^2 with one bedroom may be ..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong financial profile (EUR60k/year gross easily covers the EUR890/month rent under standard 3x income criteria) and stable employment make this applicant highly qualified. Note that a 1-bedroom,..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile with EUR60,000 annual income against EUR890/month rent (~18% ratio), stable employment, and valid Italian residency permit make this applicant well-qualified financially an..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile (EUR60k/year gross means rent is ~18% of monthly income) and valid residency permit. However, the 60 m^2 one-bedroom layout is somewhat tight for a married couple with chil..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"Strong fit: income of EUR 60,000/year is well above the affordability threshold for EUR 890/month, and the applicant is employed and married. The furnished condition is ideal for a refugee setting ..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has a strong and stable income (EUR60,000/year, roughly 5x the annual rent), is employed, and the central Vanchiglia location is well-served. A 1-bedroom, 60 m^2 apartment is somewhat..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's EUR60,000 annual income provides a strong rent-to-income ratio (~5.6x) and stable employment, making them financially well-qualified for the EUR890/month rent. However, the 1-bedroo..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"Strong financial profile with a gross annual income of EUR60,000 (approximately EUR5,000/month), making the EUR890/month rent only ~18% of monthly income, well within affordability thresholds. Stab..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile (EUR60k/year, well above the ~3-4x rent rule for EUR890/month), stable employment, and Italian citizenship indicate reliability. However, the 60 m^2 1-bedroom layout may be..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"The apartment has only one bedroom, which is insufficient for a married couple with children; a family-sized unit would be more appropriate."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,No,"While the applicant has an excellent income (~EUR 5,000/month gross, well above the 3x rent threshold) and stable employment, a 60 m^2 one-bedroom bilocale is too small for a married couple with ch..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant has strong income (EUR60k/year, roughly 5.6x monthly rent) and stable employment, easily meeting affordability criteria. While a 1-bedroom, 60 m^2 apartment is somewhat tight for a ma..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong income (EUR60,000/year) well above the typical 3-4x rent threshold, valid Italian residency documentation, and stable employment. However, the 1-bedroom layout may be tig..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile (EUR60k/year is ~5.6x monthly rent) and valid Italian residency permit meet the key tenant criteria; however, the 1-bedroom/60 m^2 layout may be tight for a family with chi..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000 (over 5x the annual rent), is stably employed, and meets the financial criteria. While the 60 m2 apartment may be compact for a family, the hi..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"Strong applicant: stable employment with EUR60,000/year income (rent-to-income ratio of ~18%, well within typical thresholds), and the 60 m^2 two-room unit in Vanchiglia is suitable for a small fam..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"Strong fit: income of EUR 60,000/year comfortably covers the EUR 890/month rent (well under 30% of gross monthly income), stable employment, and the furnished apartment in Vanchiglia is well-suited..."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"Income of EUR 60,000/year is well above the standard 3x monthly rent threshold (EUR ~32,670 needed), making this applicant financially very strong; the main caveat is that a 1-bedroom, 60 m2 apartm..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is only twice the annual rent of EUR6,000, meaning rent would consume ~50% of income-a financially risky ratio well above the typical affordability thresh..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is far below the EUR6,000/year rent (which alone would consume 50% of income), making the application financially unsuitable despite the favorable contrac..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR12,000 is only double the annual rent of EUR6,000, falling short of the typical 3x rent-to-income ratio expected by landlords, and references are required for ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is too low to comfortably afford EUR6,000/year rent (50% of income), and as an EU foreigner with limited local references, the landlord's reference requir..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is only 2x the annual rent of EUR6,000, which is below the typical 3x threshold landlords prefer. Combined with the non-EU foreigner status (residence per..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR12,000 is well below the EUR6,000/year rent, which would require roughly 50% of income on housing-an unsustainable and high-risk tenancy."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,Yes,"The applicant's income of EUR12,000/year (EUR1,000/month) is exactly double the EUR500/month rent, meeting the standard income-to-rent threshold, and they are employed with legal status to rent in ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR12,000 falls short of the EUR6,000/year rent and would likely not meet typical income-to-rent ratio requirements (usually 2.5-3x), making the applicant financially risky despite..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of â‚¬12,000 against â‚¬6,000/year rent represents 50% of gross income going to housing, which exceeds standard affordability thresholds (typically 30-35%) and signals significant fin..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is significantly below the EUR6,000/year rent (which would require ~EUR18,000+ gross income to meet standard affordability ratios), and as a single second..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is well below the annual rent of EUR 6,000 (the 2:1 income-to-rent ratio commonly required by landlords is not met), making this applicant financially un..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"Annual income of EUR12,000 is well below the EUR6,000/year rent and insufficient to comfortably cover housing costs, making this applicant a financial risk."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S01_lesn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR12,000 equals only twice the annual rent of EUR6,000, meaning rent would consume 50% of income (well above the typical 30% affordability threshold), posing a significant payment..."
