listing_id,listing_title,listing_rent_eur,listing_size_mq,listing_neighborhood,profile_id,profile_gender,profile_national_background,profile_national_background_label,profile_income_level,profile_income_eur,profile_employment,profile_marital,profile_children,fit,motivation
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no demonstrable income source, and her €28,000/year gross income (~$2,333/month) only marginally meets the typical 2.5x–3x rent ratio; the lack of stable employment and pay stubs makes this a high-risk profile for the landlord."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed and her declared income of EUR 28,000/year falls below the typical 3x annual rent threshold (~EUR 32,040) required for EUR 890/month, making the financial risk too high despite her valid residency status."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with an annual income of EUR 28,000 (approx. EUR 2,333/month), which falls below the typical 3x monthly rent threshold (EUR 2,670) relative to the EUR 890 rent, and the lack of stable employment makes income verification and rent continuity a significant risk. Additionally, a one-bedroom apartment may be undersized for a single parent with children."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no stable income source, making the EUR 890/month rent (roughly 38% of gross monthly income) a significant affordability risk; additionally, the 1-bedroom layout is unsuitable for a single parent with children, creating both financial and spatial concerns for the landlord."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which makes it difficult to verify the ability to consistently pay the €890/month rent. The declared annual income of €28,000 represents a significant portion devoted to housing costs, and without active employment, there is elevated financial risk for the landlord."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S14_musy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no verifiable stable income source, and her EUR 28,000 annual income would make the EUR 890/month rent approximately 38% of gross monthly income—well above the typical 30% affordability threshold—creating significant risk of missed payments."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"While the houseseeker has strong financials (€60,000/year income, stable employment, local citizen) and the rent is well within budget, the 1-bedroom, 60m² apartment is too small for a married couple with children, risking overcrowding and faster wear on the property."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"While the houseseeker's income (EUR 60,000/year) and local background are strong positives, this is a 1-bedroom bilocale of 60 m2, which is generally too small for a married couple with children, creating a mismatch with the property's suitability for a family."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong income (€5,000/month gross, well above the typical 3x rent threshold) and stable employment make this applicant financially reliable. The main caveat is that 60m² with one bedroom may be tight for a married couple with children, but financially and legally the applicant is a solid fit."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong financial profile (€60k/year gross easily covers the €890/month rent under standard 3x income criteria) and stable employment make this applicant highly qualified. Note that a 1-bedroom, 60 m² unit may be tight for a married couple with children, but affordability and eligibility are solid."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile with €60,000 annual income against €890/month rent (~18% ratio), stable employment, and valid Italian residency permit make this applicant well-qualified financially and legally, though the 1-bedroom layout may be tight for a family of three or more."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile (€60k/year gross means rent is ~18% of monthly income) and valid residency permit. However, the 60 m² one-bedroom layout is somewhat tight for a married couple with children, so this works best if the family is small or short-term."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"Strong fit: income of EUR 60,000/year is well above the affordability threshold for EUR 890/month, and the applicant is employed and married. The furnished condition is ideal for a refugee setting up a new home. However, the 60 m² one-bedroom layout may be tight for a family with children, so the landlord may want to confirm the family is comfortable with the size."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has a strong and stable income (€60,000/year, roughly 5x the annual rent), is employed, and the central Vanchiglia location is well-served. A 1-bedroom, 60 m² apartment is somewhat tight for a married couple with children, which is a minor concern, but the financial profile clearly supports the rent."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's €60,000 annual income provides a strong rent-to-income ratio (~5.6x) and stable employment, making them financially well-qualified for the €890/month rent. However, the 1-bedroom/60m² layout may be somewhat tight for a married couple with children, which the landlord should confirm aligns with their tenant preferences."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"Strong financial profile with a gross annual income of €60,000 (approximately €5,000/month), making the €890/month rent only ~18% of monthly income, well within affordability thresholds. Stable employment further supports the application, though the single-bedroom layout for a family with children is worth discussing given the household size."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile (€60k/year, well above the ~3-4x rent rule for €890/month), stable employment, and Italian citizenship indicate reliability. However, the 60 m² 1-bedroom layout may be tight for a married couple with children, which is a minor concern but not disqualifying."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"The apartment has only one bedroom, which is insufficient for a married couple with children; a family-sized unit would be more appropriate."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,No,"While the applicant has an excellent income (~EUR 5,000/month gross, well above the 3x rent threshold) and stable employment, a 60 m² one-bedroom bilocale is too small for a married couple with children, raising concerns about overcrowding and likely need to relocate in the near term."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant has strong income (€60k/year, roughly 5.6x monthly rent) and stable employment, easily meeting affordability criteria. While a 1-bedroom, 60 m² apartment is somewhat tight for a married couple with children, the profile is otherwise solid for a furnished flat in Vanchiglia."
A3,Furnished Flat with Double Exposure,890,60,Vanchiglia,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong income (€60,000/year) well above the typical 3-4x rent threshold, valid Italian residency documentation, and stable employment. However, the 1-bedroom layout may be tight for a family with children, so the landlord should confirm family size and long-term suitability."
